Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
1,0.01639344262295082,1.0,0.040983606557377046,0.8,0.6,0.5,0.47619047619047616,0.0,0.26666666666666666,0.125,0.13333333333333333,0.021739130434782608,0.5254623219175975,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,0.04918032786885246,0.4,0.2,1.0,0.047619047619047616,0.0,0.06666666666666667,0.0625,0.0,0.10869565217391304,0.430782485614942,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.16393442622950818,0.0,0.06557377049180328,0.6,0.2,0.0,0.19047619047619047,0.0,0.13333333333333333,0.0625,0.06666666666666667,0.021739130434782608,0.4781070186774977,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,0.01639344262295082,0.0,0.08196721311475409,0.8,0.6,1.0,0.09523809523809523,1.0,0.4666666666666667,0.0625,0.06666666666666667,0.021739130434782608,0.45841410504938607,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0.4918032786885246,0.0,0.00819672131147541,0.4,0.8,0.5,0.09523809523809523,1.0,0.13333333333333333,0.0625,0.0,0.043478260869565216,0.4818609803378565,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.2459016393442623,0.0,0.07377049180327869,0.4,0.4,0.0,0.23809523809523808,1.0,0.2,0.0625,0.06666666666666667,0.043478260869565216,0.38508877196221425,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0.0,1.0,0.22131147540983606,0.4,0.6,1.0,0.23809523809523808,0.0,0.26666666666666666,0.0,0.0,0.021739130434782608,0.5137388842733622,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.2786885245901639,0.0,0.02459016393442623,0.4,0.4,0.5,0.23809523809523808,1.0,0.4666666666666667,0.0,0.06666666666666667,0.043478260869565216,0.6218345179851688,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0.0,0.5,0.08196721311475409,0.6,0.4,0.5,0.047619047619047616,0.0,0.26666666666666666,0.125,0.06666666666666667,0.043478260869565216,0.392073602264685,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.29508196721311475,0.0,0.07377049180327869,0.4,0.4,0.75,0.38095238095238093,0.0,0.4666666666666667,0.0625,0.0,0.32608695652173914,0.3799501523123788,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1,0.01639344262295082,0.0,0.040983606557377046,0.8,0.6,1.0,0.09523809523809523,1.0,0.06666666666666667,0.375,0.6,0.17391304347826086,0.4876457737161143,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.03278688524590164,0.0,0.22950819672131148,0.6,0.4,0.5,0.19047619047619047,0.0,0.06666666666666667,0.0,0.0,0.021739130434782608,0.44109049509215664,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.26229508196721313,0.0,0.20491803278688525,0.6,0.6,0.25,0.14285714285714285,0.0,0.26666666666666666,0.0625,0.06666666666666667,0.021739130434782608,0.8767038985814949,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0.45901639344262296,0.0,0.19672131147540983,0.8,0.6,0.5,0.19047619047619047,0.0,0.26666666666666666,0.1875,0.26666666666666666,0.17391304347826086,0.9208283331794824,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.29508196721311475,0.0,0.02459016393442623,0.6,0.6,0.0,0.42857142857142855,0.0,0.8,0.0625,0.6666666666666666,0.17391304347826086,0.8243945967568234,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
0,0.03278688524590164,1.0,0.09016393442622951,0.4,0.6,0.75,0.047619047619047616,1.0,0.2,0.0,0.0,0.15217391304347827,0.5621096033724114,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0.01639344262295082,0.0,0.09836065573770492,0.6,1.0,0.25,0.38095238095238093,0.0,0.2,0.0625,0.06666666666666667,0.08695652173913043,0.48949198436874986,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0.0,0.0,0.03278688524590164,0.4,0.4,0.5,0.0,1.0,0.5333333333333333,0.0625,0.0,0.043478260869565216,0.4360441859749531,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.19672131147540983,0.0,0.01639344262295082,0.6,0.2,0.0,0.047619047619047616,0.0,0.2,0.0625,0.06666666666666667,0.1956521739130435,0.6192498230714791,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.16393442622950818,0.0,0.07377049180327869,0.8,0.6,0.75,0.14285714285714285,0.0,0.06666666666666667,0.0625,0.06666666666666667,0.08695652173913043,0.4465675866949752,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.04918032786885246,0.0,0.02459016393442623,0.6,0.8,0.0,0.19047619047619047,0.0,0.26666666666666666,0.0625,0.06666666666666667,0.17391304347826086,0.8807655620172928,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.01639344262295082,1.0,0.18032786885245902,0.6,0.6,0.5,0.09523809523809523,0.0,0.26666666666666666,0.125,0.06666666666666667,0.06521739130434782,0.6917443613649651,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.4098360655737705,0.5,0.05737704918032787,0.6,0.6,0.75,0.09523809523809523,1.0,0.06666666666666667,0.0625,0.06666666666666667,0.2391304347826087,0.8162097295301394,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0.2459016393442623,0.0,0.23770491803278687,0.4,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.4468752884704144,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0.0,1.0,0.02459016393442623,0.4,0.6,0.75,0.3333333333333333,1.0,0.06666666666666667,0.0625,0.06666666666666667,0.043478260869565216,0.6125419243669036,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,1.0,0.19672131147540983,0.4,0.6,0.0,0.3333333333333333,1.0,0.5333333333333333,0.0,0.0,0.0,0.4356134034893381,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.0,0.0,0.21311475409836064,0.6,0.0,0.0,0.047619047619047616,1.0,0.06666666666666667,0.0,0.0,0.021739130434782608,0.399827687005754,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.36065573770491804,1.0,0.2540983606557377,0.8,0.6,0.5,0.19047619047619047,0.0,0.7333333333333333,0.0625,0.06666666666666667,0.021739130434782608,0.7693775193082865,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.19672131147540983,0.0,0.03278688524590164,0.6,0.6,0.0,0.09523809523809523,1.0,0.8666666666666667,0.125,0.06666666666666667,0.021739130434782608,0.43699806147881476,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
1,0.14754098360655737,0.0,0.20491803278688525,0.4,0.6,0.5,0.23809523809523808,1.0,0.2,0.0,0.0,0.06521739130434782,0.370103695498323,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1,0.14754098360655737,0.0,0.06557377049180328,0.6,0.4,1.0,0.14285714285714285,1.0,0.2,0.0,0.0,0.06521739130434782,0.3743499799993846,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.4098360655737705,0.0,0.05737704918032787,0.6,0.4,1.0,0.14285714285714285,1.0,0.06666666666666667,0.125,0.3333333333333333,0.1956521739130435,0.47930705560171083,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0.0,0.0,0.06557377049180328,0.6,0.4,0.5,0.047619047619047616,1.0,0.3333333333333333,0.0,0.0,0.043478260869565216,0.3965045078310102,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.16393442622950818,1.0,0.09836065573770492,0.8,0.6,0.75,0.2857142857142857,0.0,0.7333333333333333,0.0625,0.06666666666666667,0.17391304347826086,0.6096802978553185,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0.22950819672131148,1.0,0.01639344262295082,0.6,0.4,1.0,0.0,0.0,0.4,0.0,0.0,0.15217391304347827,0.4339518139019662,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.03278688524590164,0.0,0.07377049180327869,0.6,0.0,0.5,0.2857142857142857,0.0,0.4666666666666667,0.0625,0.0,0.0,0.38311948059940304,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.01639344262295082,0.0,0.01639344262295082,0.8,0.8,0.75,0.09523809523809523,1.0,0.06666666666666667,0.0625,0.13333333333333333,0.06521739130434782,0.44832148681497885,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0.01639344262295082,0.0,0.22131147540983606,0.6,1.0,0.5,0.09523809523809523,0.0,0.13333333333333333,0.125,0.06666666666666667,0.043478260869565216,0.4551832364072741,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.09836065573770492,1.0,0.03278688524590164,0.6,0.6,0.75,0.047619047619047616,1.0,0.2,0.125,0.06666666666666667,0.06521739130434782,0.5101080033231792,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0.08196721311475409,0.0,0.11475409836065574,0.6,0.6,0.5,0.09523809523809523,0.0,0.26666666666666666,0.625,1.0,0.1956521739130435,0.9860303393950582,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0.11475409836065574,1.0,0.03278688524590164,0.4,0.8,0.0,0.23809523809523808,0.0,0.06666666666666667,0.0625,0.06666666666666667,0.043478260869565216,0.4932151758515646,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0.06557377049180328,0.0,0.07377049180327869,0.8,0.6,1.0,0.19047619047619047,1.0,0.26666666666666666,0.0625,0.06666666666666667,0.08695652173913043,0.45127542385919567,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1,0.2459016393442623,0.0,0.07377049180327869,0.4,0.6,0.75,0.09523809523809523,0.0,0.26666666666666666,0.4375,0.4,0.15217391304347827,0.45973722268377487,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0.32786885245901637,0.0,0.16393442622950818,0.6,0.6,0.5,0.2857142857142857,0.0,0.06666666666666667,0.0625,0.06666666666666667,0.06521739130434782,0.7085448783039479,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0.01639344262295082,1.0,0.21311475409836064,0.6,0.8,0.75,0.047619047619047616,1.0,0.8666666666666667,0.3125,0.6666666666666666,0.2391304347826087,0.5261392658235639,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.3442622950819672,0.0,0.03278688524590164,0.6,0.6,0.5,0.19047619047619047,0.0,0.26666666666666666,0.1875,0.3333333333333333,0.15217391304347827,0.9129203975506939,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.47540983606557374,0.0,0.03278688524590164,0.6,1.0,0.5,0.23809523809523808,0.0,0.26666666666666666,0.375,0.6,0.2608695652173913,0.9750146158343334,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.01639344262295082,1.0,0.1885245901639344,0.6,0.2,0.25,0.09523809523809523,0.0,0.4666666666666667,0.0625,0.13333333333333333,0.06521739130434782,0.46702975476168496,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,0.03278688524590164,0.0,0.07377049180327869,0.6,0.4,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0625,0.06666666666666667,0.043478260869565216,0.3816732822548386,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0.04918032786885246,1.0,0.1885245901639344,0.6,0.4,1.0,0.0,0.0,0.0,0.125,0.4,0.17391304347826086,0.5665405089387365,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,1.0,0.2459016393442623,0.6,0.8,1.0,0.38095238095238093,0.0,0.4666666666666667,0.0,0.06666666666666667,0.043478260869565216,0.4605987876550047,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1,0.0,1.0,0.13934426229508196,0.6,0.4,0.5,0.09523809523809523,0.0,0.13333333333333333,0.0,0.0,0.0,0.5588171943752116,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0.13114754098360656,0.0,0.23770491803278687,0.8,0.6,0.75,0.14285714285714285,0.0,0.3333333333333333,0.125,0.06666666666666667,0.06521739130434782,0.45573709960306474,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.07377049180327869,0.4,0.4,0.75,0.0,0.0,0.4,0.0,0.0,0.043478260869565216,0.38222714545062925,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0.36065573770491804,0.0,0.00819672131147541,0.4,0.4,1.0,0.09523809523809523,0.0,0.3333333333333333,0.0625,0.0,0.043478260869565216,0.41785901104649376,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.01639344262295082,0.0,0.13934426229508196,0.6,0.6,0.0,0.09523809523809523,0.0,0.3333333333333333,0.125,0.06666666666666667,0.021739130434782608,0.4729683990276624,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,0.0,1.0,0.04918032786885246,0.4,0.4,0.5,0.2857142857142857,0.0,0.13333333333333333,0.0625,0.0,0.0,0.870888335025693,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
0,0.16393442622950818,0.0,0.09016393442622951,0.6,0.8,0.75,0.14285714285714285,1.0,0.06666666666666667,0.0625,0.06666666666666667,0.06521739130434782,0.6568509800301547,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0.2459016393442623,0.0,0.05737704918032787,0.4,0.4,1.0,0.42857142857142855,0.0,0.13333333333333333,0.3125,0.06666666666666667,0.15217391304347827,0.7184221052955476,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.14754098360655737,0.0,0.03278688524590164,0.4,0.6,0.25,0.0,0.0,0.13333333333333333,0.0,0.0,0.021739130434782608,0.3706267885165697,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0.06557377049180328,1.0,0.13934426229508196,0.8,0.8,1.0,0.14285714285714285,0.0,0.06666666666666667,0.125,0.06666666666666667,0.17391304347826086,0.6043262869626758,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0.22950819672131148,0.0,0.07377049180327869,0.4,0.4,0.5,0.42857142857142855,1.0,0.06666666666666667,0.0625,0.06666666666666667,0.15217391304347827,0.38342718237484236,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1,0.01639344262295082,0.0,0.040983606557377046,0.6,0.6,0.5,0.09523809523809523,0.0,0.2,0.0625,0.06666666666666667,0.021739130434782608,0.428320871411428,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.21311475409836064,1.0,0.00819672131147541,0.4,0.8,0.0,0.09523809523809523,1.0,0.7333333333333333,0.0625,0.0,0.043478260869565216,0.5371549893842887,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0.18032786885245902,0.0,0.09836065573770492,0.8,0.6,1.0,0.3333333333333333,0.0,0.6666666666666666,0.125,0.06666666666666667,0.08695652173913043,0.4908458721806825,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0.2459016393442623,0.5,0.09836065573770492,0.8,0.8,0.25,0.19047619047619047,0.0,0.26666666666666666,0.8125,0.8,0.15217391304347827,0.9735991876673129,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
0,0.4098360655737705,0.0,0.03278688524590164,0.4,0.6,0.5,0.09523809523809523,1.0,0.2,0.0,0.0,0.08695652173913043,0.5529093202867781,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0.21311475409836064,0.0,0.09016393442622951,0.8,0.6,0.75,1.0,0.0,0.3333333333333333,0.125,0.06666666666666667,0.08695652173913043,0.5933105634019508,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.45901639344262296,0.5,0.1721311475409836,0.6,0.6,0.75,0.14285714285714285,0.0,0.3333333333333333,0.1875,0.06666666666666667,0.043478260869565216,0.7146373734576448,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.01639344262295082,0.0,0.2540983606557377,0.8,0.8,0.75,0.047619047619047616,0.0,0.06666666666666667,0.125,0.06666666666666667,0.10869565217391304,0.4916766669743684,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0,0.09836065573770492,1.0,0.02459016393442623,0.8,0.8,0.75,0.047619047619047616,0.0,0.26666666666666666,0.1875,0.13333333333333333,0.06521739130434782,0.4544447521462199,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0.01639344262295082,0.0,0.09016393442622951,0.8,0.6,1.0,0.23809523809523808,0.0,0.4666666666666667,0.0625,0.06666666666666667,0.17391304347826086,0.5491245884488754,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1,0.14754098360655737,0.0,0.00819672131147541,0.4,0.4,0.5,0.0,0.0,0.2,0.0,0.0,0.10869565217391304,0.3710268008246408,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0,0.3442622950819672,1.0,0.040983606557377046,0.6,0.6,0.5,0.47619047619047616,1.0,0.13333333333333333,0.0625,0.7333333333333333,0.30434782608695654,0.8083325640788946,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.21311475409836064,0.0,0.01639344262295082,0.8,0.6,0.0,0.09523809523809523,1.0,0.3333333333333333,0.25,0.3333333333333333,0.1956521739130435,0.5837718083633342,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.04918032786885246,0.0,0.00819672131147541,0.6,0.4,0.75,0.047619047619047616,0.0,0.13333333333333333,0.0,0.0,0.15217391304347827,0.423028400873873,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0.0,1.0,0.08196721311475409,0.6,0.4,1.0,0.0,1.0,0.4,0.0,0.0,0.06521739130434782,0.5607557155604788,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.2786885245901639,0.0,0.09836065573770492,0.6,0.8,0.5,0.09523809523809523,0.0,0.06666666666666667,0.0625,0.06666666666666667,0.021739130434782608,0.546386042647466,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.0,1.0,0.22950819672131148,0.4,0.4,0.0,0.047619047619047616,0.0,0.7333333333333333,0.0,0.0,0.1956521739130435,0.5427551616972829,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.01639344262295082,1.0,0.12295081967213115,0.8,0.6,0.75,0.09523809523809523,0.0,0.2,0.0625,0.06666666666666667,0.021739130434782608,0.44718299024585373,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,0.13114754098360656,0.0,0.02459016393442623,0.8,0.6,0.75,0.09523809523809523,1.0,0.13333333333333333,0.1875,0.13333333333333333,0.08695652173913043,0.4566909751069263,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0,0.01639344262295082,0.0,0.040983606557377046,0.8,0.8,0.5,0.09523809523809523,1.0,0.3333333333333333,0.0625,0.06666666666666667,0.043478260869565216,0.4635834948767654,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0.0,0.0,0.07377049180327869,0.4,0.4,0.75,0.09523809523809523,1.0,0.13333333333333333,0.0625,0.0,0.043478260869565216,0.38071940675097693,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0.4262295081967213,0.0,0.03278688524590164,0.6,0.8,0.0,0.38095238095238093,0.0,0.3333333333333333,0.1875,0.13333333333333333,0.06521739130434782,0.48346102957014064,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0.16393442622950818,0.0,0.16393442622950818,0.4,0.4,0.5,0.14285714285714285,0.0,0.4,0.0,0.0,0.043478260869565216,0.4851841595126004,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,0.0,0.09016393442622951,0.6,0.2,0.5,0.047619047619047616,0.0,0.4666666666666667,0.0625,0.0,0.043478260869565216,0.4155512477306994,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
1,0.01639344262295082,0.0,0.2540983606557377,0.8,0.8,0.75,0.047619047619047616,0.0,0.06666666666666667,0.0625,0.06666666666666667,0.10869565217391304,0.4916766669743684,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,0.01639344262295082,0.5,0.20491803278688525,0.6,0.6,1.0,0.47619047619047616,1.0,0.3333333333333333,0.125,0.06666666666666667,0.06521739130434782,0.6907904858611034,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.04918032786885246,1.0,0.09016393442622951,0.6,0.6,0.5,0.047619047619047616,0.0,0.4666666666666667,0.0,0.0,0.08695652173913043,0.5101080033231792,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0.01639344262295082,1.0,0.09016393442622951,0.6,1.0,0.75,0.09523809523809523,0.0,0.2,0.125,0.13333333333333333,0.06521739130434782,0.46955290932028676,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0.01639344262295082,0.0,0.1557377049180328,0.6,0.6,0.5,0.09523809523809523,1.0,0.2,0.25,0.4666666666666667,0.17391304347826086,0.45829102433921043,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,0.01639344262295082,0.0,0.05737704918032787,0.6,0.6,0.75,0.047619047619047616,0.0,0.4666666666666667,0.0625,0.06666666666666667,0.06521739130434782,0.4591525893104403,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,0.09836065573770492,0.0,0.05737704918032787,0.8,0.8,0.75,0.19047619047619047,0.0,0.13333333333333333,0.125,0.13333333333333333,0.13043478260869565,0.5654943229022431,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.2459016393442623,0.6,0.6,0.75,0.0,0.0,0.0,0.0625,0.0,0.08695652173913043,0.4147512231145573,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0.45901639344262296,0.0,0.02459016393442623,0.6,0.4,0.75,0.14285714285714285,0.0,0.4666666666666667,0.0625,0.0,0.06521739130434782,0.6454352441613588,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0.03278688524590164,0.0,0.02459016393442623,0.4,0.4,0.0,0.047619047619047616,0.0,0.5333333333333333,0.0,0.0,0.06521739130434782,0.5801101572356072,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1,0.01639344262295082,1.0,0.01639344262295082,0.8,0.8,0.75,0.09523809523809523,1.0,0.06666666666666667,0.125,0.06666666666666667,0.06521739130434782,0.45152158527954706,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.18032786885245902,0.0,0.09016393442622951,0.6,0.4,0.5,0.14285714285714285,0.0,0.5333333333333333,0.0,0.0,0.0,0.6099879996307579,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0.0,1.0,0.00819672131147541,0.6,0.4,0.5,0.14285714285714285,0.0,0.26666666666666666,0.0625,0.0,0.043478260869565216,0.39721222191452044,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0.06557377049180328,0.0,0.20491803278688525,0.6,0.6,1.0,0.047619047619047616,0.0,0.5333333333333333,0.0,0.0,0.17391304347826086,0.5173082248684575,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0.08196721311475409,0.0,0.03278688524590164,0.6,1.0,0.25,0.23809523809523808,1.0,0.2,0.0625,0.06666666666666667,0.021739130434782608,0.4701067725160774,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0.11475409836065574,0.0,0.2459016393442623,0.4,0.4,0.5,0.19047619047619047,0.0,0.13333333333333333,0.3125,0.4,0.15217391304347827,0.47475306932520994,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0.22950819672131148,0.0,0.06557377049180328,0.4,0.8,0.5,0.047619047619047616,0.0,0.26666666666666666,0.0625,0.26666666666666666,0.21739130434782608,0.9222745315240469,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1,0.09836065573770492,1.0,0.11475409836065574,0.6,0.6,1.0,0.047619047619047616,1.0,0.13333333333333333,0.0625,0.8666666666666667,0.32608695652173914,0.8079633219483676,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
1,0.2786885245901639,1.0,0.21311475409836064,0.8,0.6,1.0,0.3333333333333333,1.0,0.2,0.0625,0.13333333333333333,0.06521739130434782,0.7061140342779777,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.14754098360655737,0.5,0.20491803278688525,0.4,0.4,0.75,0.047619047619047616,0.0,0.3333333333333333,0.0,0.0,0.08695652173913043,0.3746884519523678,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0.19672131147540983,0.0,0.06557377049180328,0.8,0.8,0.5,0.14285714285714285,0.0,0.06666666666666667,0.1875,0.4666666666666667,0.17391304347826086,0.5483553340102773,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1,0.01639344262295082,0.0,0.03278688524590164,0.6,0.8,1.0,0.38095238095238093,0.0,0.06666666666666667,0.125,0.06666666666666667,0.021739130434782608,0.46342964398904585,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,0.01639344262295082,1.0,0.16393442622950818,0.8,0.6,0.5,0.047619047619047616,1.0,0.5333333333333333,0.25,0.2,0.06521739130434782,0.5266008184867226,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0.2459016393442623,0.0,0.03278688524590164,0.8,0.8,0.5,0.14285714285714285,1.0,0.4666666666666667,0.0625,0.06666666666666667,0.17391304347826086,0.5942028985507246,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0.16393442622950818,0.0,0.09836065573770492,0.6,0.6,1.0,0.38095238095238093,1.0,0.2,0.1875,0.3333333333333333,0.17391304347826086,0.6406658666420505,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1,0.18032786885245902,0.0,0.00819672131147541,0.6,0.6,0.5,0.42857142857142855,1.0,0.13333333333333333,0.0,0.0,0.0,0.4732761008031016,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,0.32786885245901637,0.0,0.13114754098360656,0.8,0.6,0.75,0.47619047619047616,1.0,0.5333333333333333,0.125,0.26666666666666666,0.08695652173913043,0.5373396104495523,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0.09836065573770492,1.0,0.14754098360655737,0.4,0.4,0.5,0.047619047619047616,0.0,0.0,0.0625,0.3333333333333333,0.0,0.8444567525154619,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
1,0.0,0.0,0.12295081967213115,0.4,0.6,0.75,0.047619047619047616,1.0,0.8666666666666667,0.0625,0.0,0.043478260869565216,0.4228745499861534,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
1,0.11475409836065574,0.0,0.13114754098360656,0.6,0.4,0.25,0.047619047619047616,0.0,0.0,0.0,0.0,0.10869565217391304,0.5531862518846734,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
